OBJECTID,Moose density 2016,Moose density 2017,Elk density 2016,Elk density 2017,Moose catchability 2016,Moose catchability+density 2016,Moose catchability 2017,Moose catchability+density 2017,Elk catchability 2016,Elk catchability+density 2016,Elk catchability 2017,Elk catchability+density 2017
1190,0,0,0,0,0.0567441,0.107144,0.005362,0.0052876,0.0035328,0.000882,0.0016268,0.000432
1191,2.0833299,4.1666698,0,0,0.0437572,0.05418,0.0055022,0.0083448,0.0032429,0.0010743,0.0022996,0.0008403
1192,0,0,0,0,0.0003147,0,0.0027665,0.0139545,0.0146414,0.0063798,0.0060219,0.008328
1193,0,0,0,0,0.0112467,0.0003501,0.0043085,0.0067038,0.0053086,0.0016942,0.0024126,0.0010237
1194,8.3333302,8.3333302,0,0,0.0477253,0.0132332,0.0045179,0.0100653,0.0024429,0.0013001,0.0015758,0.0007747
1195,0,0,0,0,0.0901636,0.0554475,0.0065791,0.0365182,0.0084041,0.0107549,0.0031659,0.0030516
1196,0,0,0,0,0.0589558,0.0256572,0.0078178,0.0301985,0.0067967,0.0121331,0.0028568,0.0024336
1197,6.25,4.1666698,0,0,0.0290167,0.0102613,0.0084994,0.0427864,0.0118541,0.034396,0.0066646,0.0078569
1198,0,6.25,0,0,0.0325114,0.0320198,0.0054452,0.01148,0.00096,0.0031141,0.0009247,0.0014037
1199,2.0833299,0,0,0,0.0167271,0.024769,0.0087403,0.0043669,0.0039684,0.0024594,0.0036824,0.0019752
1200,0,0,0,0,0.0125432,0.0160899,0.006779,0.0087119,0.0079487,0.0010666,0.002776,0.0010988
1201,0,0,0,0,0.0177918,0.0172162,0.008137,0.0153754,0.0097045,0.0061554,0.0046836,0.0028631
1202,0,0,0,0,0.0229462,0.0413975,0.0055309,0.0059343,0.0023162,0.0017265,0.0019212,0.0012546
1203,2.0833299,2.0833299,2.0833299,0,0.0182686,0.0386826,0.0054599,0.0053311,0.0028681,0,0.00166,0.0009461
1204,0,0,4.1666698,0,0.0136885,0.0247244,0.0072459,0.0048214,0.0019454,0,0.001244,0.0005201
1205,0,0,0,0,0.0113092,0.0202816,0.0055165,0.0052883,0.0025473,0.0004985,0.0007461,0.0002309
1206,0,0,0,0,0.0125405,0.025041,0.00451,0.0051516,0.0025546,0.0004156,0.0006517,0.0002259
1207,0,0,0,0,0.0127995,0.0241705,0.0051637,0.005415,0.0022567,0.0004309,0.0006416,0.0001939
1208,0,0,0,0,0.0178693,0.0174968,0.0082246,0.0078956,0.0021066,0.0032047,0.0012854,0.0005517
1209,0,0,0,0,0.019362,0.0306277,0.0070174,0.0054885,0.0013526,0.0018424,0.0009763,0.0004315
1210,0,0,0,0,0.0155504,0.0051961,0.0072879,0.0167448,0.0061126,0.0091282,0.0027253,0.0014719
1211,0,0,0,0,0.0118159,0.0066552,0.0045519,0.0076775,0.0024385,0.0003444,0.0006615,0.0001941
1212,6.25,4.1666698,0,0,0.0193652,0.0057133,0.008718,0.0330911,0.0115063,0.0145841,0.0056085,0.0024856
1213,0,0,0,0,0.0370427,0.0826111,0.0051963,0.0064787,0.0027692,0.0016845,0.0014934,0.0005251
1214,0,0,0,0,0.019033,0.0026544,0.0083533,0.0126675,0.0068208,0.0095815,0.0049274,0.0016973
1215,0,0,0,0,0.0467813,0.0808353,0.0050514,0.0063925,0.0020676,0.0009515,0.0014869,0.0004811
1216,0,0,0,0,0.0564662,0.13541,0.0063612,0.0030864,0.0004356,0.0001772,0.0005319,0.0001241
1217,0,0,0,0,0.038013,0.0139684,0.0099639,0.0313929,0.0232972,0.0085898,0.0096584,0.0017135
1218,0,2.0833299,0,0,0.0840862,0.145822,0.0061048,0.0054234,0.0028902,0.0004218,0.001896,0.0002691
1219,2.0833299,2.0833299,0,0,0.0524145,0.0601317,0.006741,0.0034917,0.0039571,0.000842,0.0034089,0.0010572
1220,0,4.1666698,8.3333302,8.3333302,0.0294043,0.0447146,0.0057154,0.004787,0.0029754,0,0.0020214,0
1221,0,0,0,0,0.0319896,0.0424226,0.0048138,0.0048933,0.002527,0.001551,0.0016049,0.0009011
1222,0,0,0,0,0.0222342,0.0123545,0.0112076,0.0182974,0.0123737,0.018813,0.0060752,0.0027835
1223,0,0,0,0,0.024394,0.0423556,0.0061177,0.0031723,0.0009286,0.0001084,0.0004022,0.0000787
1224,4.1666698,2.0833299,0,2.0833299,0.0486653,0.0513057,0.0054345,0.0070805,0.0024926,0.001007,0.0019914,0
1225,4.1666698,4.1666698,0,0,0.0717136,0.100519,0.0046997,0.0069469,0.0028891,0.0006968,0.0020805,0.0007332
1226,0,0,0,0,0.137758,0.230703,0.0056618,0.0076521,0.0045248,0.0005147,0.0028198,0.0004905
1227,2.0833299,0,0,0,0.173725,0.0766323,0.0088394,0.053678,0.043871,0.0076795,0.0293586,0.009514
1228,0,0,0,0,0.0240485,0.0007386,0.0064639,0.0164059,0.0099325,0.0054096,0.0061313,0.0031122
1229,2.0833299,4.1666698,2.0833299,0,0.0605321,0.0884799,0.004267,0.0064983,0.0019146,0,0.0017067,0.0008164
1230,0,4.1666698,0,0,0.0384953,0.0709807,0.0039386,0.0053836,0.001917,0.0013083,0.0014253,0.0009645
1231,14.5832996,14.5832996,0,0,0.0303793,0.0289987,0.0052308,0.0108856,0.0042806,0.0036346,0.002027,0.0011269
1232,0,4.1666698,0,0,0.038801,0.0783739,0.0046623,0.0061522,0.0036525,0.001595,0.0016032,0.0006711
1233,2.0833299,2.0833299,0,0,0.214082,0.251155,0.0081755,0.0109996,0.0036699,0.0001571,0.0016872,0.0000413
1234,0,0,0,0,0.0707451,0.0321633,0.0076318,0.0108794,0.006729,0.001271,0.0037741,0.0007312
1235,0,0,0,0,0.0712934,0.0926883,0.0049335,0.0040101,0.002027,0.0004273,0.0018757,0.0005832
1236,4.1666698,0,0,0,0.0535953,0.0268556,0.006369,0.0117548,0.0047155,0.003319,0.0024293,0.0013231
1237,0,0,0,0,0.051076,0.0080664,0.0062618,0.0397996,0.0082263,0.0116785,0.0040113,0.0048178
1238,0,0,0,0,0.0767952,0.0383344,0.006557,0.0416225,0.0085332,0.0163917,0.0036105,0.0048782
1239,2.0833299,2.0833299,0,0,0.0302076,0.0065167,0.0113239,0.1156,0.0580553,0.300027,0.0176419,0.0233625
1240,0,0,0,0,0.062681,0.0299309,0.0061939,0.0513828,0.0081787,0.0253818,0.004345,0.0087892
1241,6.25,2.0833299,0,0,0.0469268,0.0276545,0.0133464,0.0023827,0.0090663,0.0006249,0.0159699,0.0046897
1242,0,0,0,0,0.0279757,0.0593583,0.005671,0.0063414,0.0042356,0.0019587,0.0031267,0.0023633
1243,0,0,0,0,0.0209054,0.0596894,0.0054164,0.0061668,0.005564,0.002993,0.0025425,0.0017856
1244,0,0,0,0,0.0236673,0.0431235,0.0058397,0.0066016,0.0031621,0.002476,0.0022241,0.0013473
1245,0,0,0,0,0.0214018,0.0440022,0.0059286,0.005377,0.0022617,0.0014951,0.0014966,0.0007018
1246,0,0,0,0,0.0139805,0.0221408,0.0061076,0.007423,0.0039834,0.0006319,0.0011432,0.0002947
1247,0,0,0,0,0.0117023,0.0110537,0.0090071,0.0142894,0.0105,0.0097781,0.0047899,0.0018527
1248,0,0,0,0,0.0128953,0.0326448,0.0060168,0.0031105,0.0011233,0.0002102,0.0003729,0.0000862
1249,0,0,0,0,0.0196133,0.0440437,0.0061255,0.0042033,0.0012723,0.0007752,0.0007742,0.0002691
1250,6.25,4.1666698,0,0,0.0348655,0.0377348,0.0051055,0.009747,0.0023337,0.0014455,0.0014017,0.0005199
1251,0,0,0,0,0.0104113,0.0019235,0.0053499,0.0093856,0.0034448,0.002941,0.0017304,0.0007184
1252,0,0,0,0,0.0169702,0.0035391,0.0055851,0.0144323,0.0053051,0.0035545,0.0021489,0.0007796
1253,4.1666698,0,0,0,0.0217075,0.0067381,0.0064102,0.0131719,0.0046076,0.00223,0.0017534,0.0004576
1254,0,0,0,0,0.0444747,0.116627,0.0044863,0.0067235,0.0027901,0.0011125,0.0012926,0.0004381
1255,2.0833299,2.0833299,0,0,0.0407333,0.0846013,0.0044578,0.0054527,0.0018587,0.0008423,0.0010919,0.0003918
1256,0,0,0,0,0.0098245,0.000142,0.0039741,0.0045139,0.005121,0.0021683,0.0019074,0.0006955
1257,0,0,0,0,0.0338952,0.0434072,0.00469,0.0061565,0.0027611,0.0010626,0.0014418,0.0005131
1258,0,0,0,0,0.0427481,0.0719242,0.0047926,0.007028,0.0031921,0.00153,0.0017809,0.0007932
1259,2.0833299,2.0833299,0,0,0.0117445,0.0007646,0.0076136,0.0298804,0.0168147,0.016935,0.0093674,0.0058692
1260,0,0,0,0,0.0361511,0.0206382,0.0053738,0.0066075,0.0033566,0.0014152,0.0027956,0.0014034
1261,0,0,0,0,0.0452959,0.0441475,0.0074758,0.0036219,0.0060519,0.0013276,0.0057081,0.0022103
1262,0,0,0,0,0.0105111,0.0026364,0.0060572,0.0059935,0.0057222,0.0041582,0.003204,0.002063
1263,0,0,0,0,0.0230007,0.0162688,0.0065359,0.0058211,0.0036867,0.0024378,0.002355,0.0013504
1264,0,0,0,0,0.0374262,0.0297809,0.0076517,0.0078816,0.0035554,0.0031739,0.0023609,0.0013388
1265,2.0833299,2.0833299,0,0,0.0287959,0.0444802,0.0063083,0.0035395,0.0014379,0.0008655,0.0012705,0.0006323
1266,2.0833299,2.0833299,0,0,0.0469029,0.0774675,0.0046305,0.005087,0.0009674,0.0003037,0.0009041,0.0005654
1267,2.0833299,4.1666698,2.0833299,2.0833299,0.0413592,0.0622045,0.0041775,0.0067333,0.0027207,0,0.0018366,0
1268,4.1666698,2.0833299,0,0,0.0586047,0.100726,0.0050871,0.0066028,0.0031899,0.0013311,0.0019863,0.000853
1269,0,0,0,0,0.0034157,0.0000086,0.0049525,0.0179678,0.0127137,0.0049845,0.0056301,0.0028894
1270,0,0,0,0,0.0203835,0.0045523,0.0062522,0.0122906,0.0138552,0.0067188,0.0041371,0.0015739
1271,4.1666698,0,4.1666698,0,0.037039,0.0143664,0.0096783,0.0222187,0.0091293,0,0.00775,0.0042546
1272,4.1666698,8.3333302,0,0,0.0336326,0.0379359,0.0044925,0.0085997,0.0026345,0.0023553,0.001693,0.0012472
1273,8.3333302,8.3333302,0,0,0.0293597,0.0384657,0.0038855,0.0055584,0.0022242,0.0014155,0.0012707,0.0009029
1274,4.1666698,0,0,0,0.0159266,0.0015364,0.0086299,0.02075,0.0158308,0.0178267,0.0051655,0.002875
1275,6.25,0,0,0,0.0458035,0.0476777,0.0053167,0.0049232,0.0036072,0.0012787,0.0020196,0.0008289
1276,0,0,0,0,0.0602342,0.013769,0.0097003,0.0080782,0.0081278,0.001841,0.0056292,0.0017337
1277,2.0833299,2.0833299,0,0,0.0761699,0.0243892,0.0101486,0.0307763,0.0124821,0.0090437,0.0049253,0.0022574
1278,2.0833299,2.0833299,0,0,0.012544,0.0002887,0.0062095,0.0353156,0.011993,0.0132419,0.0053336,0.0058693
1279,0,0,0,0,0.0055436,0.0000471,0.0053252,0.039116,0.0188477,0.0326092,0.00643,0.0108044
1280,0,0,0,0,0.0334454,0.0055295,0.0064399,0.0536319,0.0143456,0.0361047,0.0062916,0.0112548
1281,4.1666698,6.25,0,0,0.0294947,0.0058878,0.0105482,0.111341,0.0362718,0.181438,0.0141267,0.0196114
1282,0,0,0,0,0.085176,0.0706743,0.0046439,0.0722694,0.0107271,0.0260572,0.004954,0.016979
1283,2.0833299,2.0833299,0,0,0.0431391,0.0629447,0.0135798,0.0063934,0.0052047,0.0014081,0.0052555,0.0009402
1284,4.1666698,0,0,0,0.0292645,0.0605143,0.0097474,0.0062261,0.0075648,0.0020129,0.0039959,0.0008561
1285,0,0,0,0,0.0196003,0.0443611,0.0105137,0.007477,0.014979,0.0035634,0.0034035,0.0006044
1286,2.0833299,4.1666698,0,0,0.206854,0.0251793,0.0301871,0.005591,0.0202174,0.0010036,0.0178881,0.0003461
1287,2.0833299,2.0833299,0,0,0.0302203,0.0341067,0.0126599,0.0053024,0.0042287,0.0001419,0.0018661,0.0000998
1288,0,0,0,0,0.033612,0.0414733,0.0134253,0.0056854,0.0037981,0.0004785,0.0030917,0.0001935
1289,2.0833299,8.3333302,0,0,0.0320578,0.0857842,0.0129054,0.0046138,0.0012832,0.00031,0.0010021,0.0000553
1290,0,0,0,0,0.0266995,0.0215488,0.0108747,0.0144606,0.0030251,0.003965,0.001792,0.0004791
1291,0,0,0,0,0.0408639,0.273671,0.0094923,0.0108922,0.0046673,0.0004401,0.0020569,0.0000308
1292,0,0,0,0,0.0628826,0.0348541,0.0211213,0.0160523,0.0206178,0.0083689,0.0059078,0.0004125
1293,0,0,0,0,0.0268564,0.0189957,0.0100106,0.0236176,0.0061556,0.0153728,0.0028242,0.0012187
1294,0,0,0,0,0.0100331,0.0164948,0.0132303,0.0202231,0.0591322,0.0294012,0.009513,0.0014104
1295,2.0833299,2.0833299,0,0,0.0398571,0.333361,0.0100661,0.0107934,0.0051402,0.0005498,0.0021103,0.0000272
1296,0,0,0,0,0.0342296,0.123579,0.0085261,0.0061179,0.0047389,0.001301,0.0021511,0.0002183
1297,0,0,0,0,0.0199798,0.0069478,0.0125645,0.0128231,0.0119417,0.0035098,0.0035946,0.0003843
1298,0,0,0,0,0.135864,0.0595748,0.0164886,0.0230243,0.0105474,0.0006347,0.0048267,0.0000826
1299,0,0,0,0,0.0707464,0.133198,0.0123842,0.0065821,0.009863,0.0007771,0.0081878,0.0006085
1300,0,0,0,0,0.147448,0.0548237,0.0090442,0.0044931,0.0073813,0.0004956,0.0066193,0.000616
1301,8.3333302,2.0833299,0,0,0.0628285,0.0002976,0.0092417,0.0106849,0.0332619,0.0352182,0.0274751,0.0124484
1302,0,0,0,0,0.0185385,0.105843,0.0093326,0.003037,0.0193691,0.0208752,0.0035864,0.0011803
1303,0,0,0,0,0.0289699,0.0480409,0.0070268,0.0036078,0.0024888,0.0014862,0.0028797,0.0015278
1304,4.1666698,0,0,0,0.0278089,0.0330285,0.0079465,0.0043575,0.0034445,0.0026174,0.0031617,0.0018123
1305,0,0,0,0,0.0244809,0.041974,0.0065658,0.0033269,0.0025185,0.0020255,0.0029986,0.0020307
1306,0,0,0,0,0.0251056,0.0473155,0.0061966,0.004025,0.0031756,0.0021173,0.003098,0.0023621
1307,0,0,0,0,0.0336126,0.0627578,0.0071174,0.0067431,0.0078556,0.0055471,0.0039331,0.0026837
1308,0,0,0,0,0.0296136,0.0677114,0.0055417,0.00533,0.0033333,0.0018898,0.0027559,0.0019875
1309,0,0,0,0,0.0233869,0.0726398,0.005417,0.0041106,0.0033589,0.0021441,0.001787,0.0010622
1310,0,4.1666698,0,0,0.0267794,0.0545581,0.0059268,0.0066027,0.0023327,0.0022094,0.0020609,0.0011633
1311,0,0,0,0,0.029943,0.0489576,0.0064496,0.0069206,0.0022173,0.0018978,0.0018356,0.0009082
1312,0,0,0,0,0.0300991,0.0567456,0.0066239,0.0066049,0.0033755,0.0015898,0.001703,0.000472
1313,2.0833299,2.0833299,0,0,0.0167777,0.006447,0.0060016,0.0088726,0.0039102,0.0019041,0.0019295,0.0006539
1314,0,0,0,0,0.0274412,0.0587346,0.0059968,0.0054576,0.002708,0.0012866,0.0014371,0.0004321
1315,0,0,0,0,0.0291835,0.0767424,0.0070713,0.00347,0.0010354,0.0005346,0.0007942,0.0001485
1316,2.0833299,4.1666698,0,0,0.0268836,0.0612902,0.0097614,0.0100168,0.0125266,0.0033345,0.0047773,0.0003224
1317,0,0,0,0,0.0208335,0.0154359,0.0057979,0.0069739,0.0012762,0.0013045,0.0008684,0.0003711
1318,0,0,0,0,0.0286377,0.0058517,0.0064433,0.0112558,0.0024356,0.0041852,0.0026894,0.001828
1319,2.0833299,2.0833299,0,0,0.0208321,0.001855,0.0076974,0.0319182,0.0086389,0.0138727,0.0035081,0.0022935
1320,0,0,0,0,0.0319029,0.0568444,0.005323,0.0071775,0.0040521,0.0040955,0.0017022,0.0009529
1321,2.0833299,2.0833299,0,0,0.0272943,0.0197196,0.0053058,0.0083603,0.0027767,0.0024072,0.0015907,0.0008747
1322,2.0833299,2.0833299,0,0,0.0010054,0.0000047,0.0048773,0.0155522,0.0160461,0.0069346,0.0037472,0.0025048
1323,0,0,0,0,0.0042162,0.0000799,0.0054954,0.0130157,0.0109786,0.0067564,0.003445,0.0023191
1324,0,0,0,0,0.0119477,0.0015474,0.0044124,0.007774,0.0035478,0.0021513,0.0021398,0.0016178
1325,0,0,0,0,0.0318127,0.0494802,0.0054304,0.0059017,0.0033816,0.0030076,0.002382,0.0015342
1326,4.1666698,2.0833299,0,0,0.0390838,0.021025,0.0071262,0.0060554,0.0021504,0.0027485,0.0026305,0.0015569
1327,2.0833299,2.0833299,0,0,0.0526706,0.0424637,0.0066318,0.0046958,0.0042383,0.001239,0.0047185,0.0022444
1328,2.0833299,2.0833299,2.0833299,2.0833299,0.0086376,0.0000396,0.0073806,0.0086078,0.0118466,0,0.0078999,0
1329,0,0,0,0,0.0239759,0.0047363,0.0188775,0.0028506,0.0197059,0.0010968,0.0346439,0.0017553
1330,0,0,0,0,0.0088828,0.000605,0.0073851,0.0037137,0.0047319,0.0044221,0.0039607,0.0023039
1331,4.1666698,4.1666698,0,0,0.0248039,0.015364,0.0113875,0.0050284,0.0157918,0.000934,0.0139518,0.0013859
1332,6.25,2.0833299,0,0,0.0284253,0.0136283,0.0061428,0.0119627,0.0033786,0.002533,0.0014178,0.0021076
1333,4.1666698,8.3333302,0,0,0.0742491,0.0404608,0.0056845,0.0223214,0.003259,0.0052643,0.0022548,0.0026633
1334,4.1666698,6.25,0,0,0.0698978,0.126189,0.0054792,0.0094917,0.0029159,0.0007163,0.0016859,0.0003405
1335,4.1666698,0,0,0,0.0050331,0.0001069,0.0046528,0.0049399,0.0014552,0.0013311,0.0012706,0.0008834
1336,0,0,0,0,0.0144664,0.0126923,0.0056578,0.0086429,0.016181,0.0133011,0.0028695,0.0021369
1337,6.25,8.3333302,2.0833299,0,0.0366387,0.0478534,0.0038164,0.0073398,0.00214,0,0.001515,0.0011879
1338,6.25,2.0833299,0,0,0.0249563,0.0186425,0.0041892,0.0050587,0.0040075,0.0031925,0.0023142,0.0016214
1339,4.1666698,4.1666698,0,0,0.0261294,0.0359466,0.0038652,0.0041871,0.0019384,0.0011241,0.0012433,0.0009431
1340,4.1666698,6.25,0,0,0.0002447,0,0.0043857,0.0629311,0.0452671,0.0489001,0.0052985,0.014776
1341,2.0833299,2.0833299,0,0,0.0235941,0.0046607,0.0062048,0.006003,0.0057231,0.0022027,0.002995,0.0015644
1342,0,0,0,0,0.0565004,0.0339352,0.0076005,0.0081588,0.0051932,0.0025069,0.0031339,0.0016177
1343,4.1666698,6.25,0,0,0.0371618,0.0098291,0.0087538,0.0309788,0.0125897,0.011491,0.0039975,0.002484
1344,0,0,0,0,0.0443285,0.0260315,0.0081183,0.022739,0.0092878,0.013128,0.0031074,0.0024461
1345,0,0,0,0,0.0484667,0.024346,0.0075832,0.0266812,0.0091034,0.0162225,0.0029116,0.0028622
1346,2.0833299,2.0833299,0,0,0.0422383,0.0170321,0.0073921,0.0379505,0.0116221,0.0267941,0.00347,0.0043202
1347,0,0,0,0,0.0199027,0.0061528,0.005861,0.0334588,0.012,0.0255725,0.0032637,0.0048688
1348,0,0,0,0,0.0127164,0.0059945,0.0044894,0.0087317,0.0022621,0.0037188,0.0012469,0.0018076
1349,0,0,0,0,0.0052366,0.0119479,0.0057957,0.0070316,0.0023564,0.0196215,0.0020264,0.0039038
1350,0,0,0,0,0.004829,0.0187916,0.0063132,0.0045605,0.0017005,0.0096463,0.0013061,0.0017171
1351,0,0,0,0,0.0047968,0.0190876,0.0064888,0.0047858,0.0017971,0.0091889,0.0013347,0.0016574
1352,0,0,0,0,0.0059252,0.0173831,0.0048859,0.0053876,0.0017019,0.0076961,0.0012102,0.0020335
1353,4.1666698,10.4167004,0,0,0.0034031,0.0179961,0.005662,0.0056692,0.0040567,0.0169314,0.0009712,0.0012635
1354,0,0,0,0,0.0041986,0.0094501,0.0059522,0.0078465,0.0030316,0.0083843,0.0014356,0.0018103
1355,0,0,0,0,0.0040524,0.0102525,0.0070592,0.0063557,0.0020336,0.0066409,0.0012237,0.0013126
1356,0,0,0,0,0.0034657,0.0081133,0.0060147,0.0067197,0.0023434,0.0021825,0.000768,0.000596
1357,0,0,0,0,0.0066674,0.0010447,0.0039725,0.0030001,0.0025251,0.0085872,0.0014225,0.0020182
1358,0,8.3333302,0,0,0.0053483,0.013436,0.0067066,0.0095382,0.0017596,0.0066249,0.0014592,0.0016907
1359,4.1666698,4.1666698,0,0,0.0049284,0.0119298,0.008526,0.0073052,0.0015732,0.0080611,0.001533,0.001578
1360,0,0,0,0,0.0071377,0.0153514,0.006084,0.0091549,0.0021875,0.0121663,0.0021949,0.003736
1361,0,2.0833299,0,0,0.0081764,0.0196206,0.0050395,0.0087384,0.0016985,0.006197,0.001464,0.002581
1362,6.25,4.1666698,0,0,0.0069252,0.0122661,0.0059513,0.0106299,0.0022003,0.0065417,0.00171,0.002327
1363,0,0,0,0,0.0058409,0.0138583,0.0073759,0.0103726,0.0029827,0.0083802,0.0022486,0.0024135
1364,0,0,0,0,0.0048798,0.0155223,0.0069644,0.0064779,0.0029366,0.0081491,0.00141,0.0014415
1365,0,8.3333302,0,0,0.0062103,0.0190558,0.0060929,0.0083079,0.0024788,0.0108256,0.0015257,0.0020237
1366,0,0,0,0,0.0054615,0.0128816,0.0069289,0.0092679,0.004989,0.0169897,0.0027046,0.0029884
1367,0,0,0,0,0.0057463,0.0201137,0.0072849,0.0075187,0.0040415,0.0113569,0.0021229,0.0019935
1368,0,0,0,0,0.0083901,0.0307654,0.0067111,0.0080899,0.0027607,0.0088602,0.0021632,0.0024793
1369,0,0,0,0,0.0091074,0.0416358,0.0065356,0.0088378,0.0033887,0.0112126,0.0021796,0.0029118
1370,0,0,0,0,0.008171,0.0182074,0.0058257,0.0069871,0.0029143,0.0070244,0.0017312,0.001917
1371,0,0,0,0,0.0076285,0.0166972,0.0070967,0.0057155,0.0013139,0.0032186,0.0011765,0.0010109
1372,0,0,0,0,0.0083205,0.0206133,0.0057255,0.005929,0.0022242,0.0042205,0.0013669,0.0012415
1373,0,0,0,0,0.007568,0.0148492,0.006893,0.0052152,0.0014195,0.0027957,0.0010943,0.0008103
1374,0,0,0,0,0.008795,0.0190462,0.0055049,0.0056323,0.0023829,0.004092,0.0013532,0.0011425
1375,0,0,0,0,0.0074129,0.0263679,0.0058867,0.0038662,0.0031322,0.0062822,0.0011528,0.000869
1376,0,0,0,0,0.0069818,0.0075435,0.0058358,0.0054349,0.0023666,0.0045554,0.0015101,0.0011761
1377,4.1666698,4.1666698,0,0,0.0083655,0.0113535,0.0066363,0.0065175,0.0024105,0.0036273,0.0015078,0.0008906
1378,0,0,0,0,0.0091933,0.0233134,0.0078372,0.0061798,0.003563,0.0047269,0.0019409,0.0009027
1379,0,0,0,0,0.0099345,0.0243517,0.0099543,0.0060655,0.0024261,0.0032045,0.0018859,0.000663
1380,4.1666698,4.1666698,0,0,0.0105511,0.0331363,0.0088826,0.0079301,0.0076142,0.0087646,0.0022923,0.0008273
1381,0,0,0,0,0.0160578,0.0203114,0.0098037,0.0120978,0.0047047,0.006167,0.003158,0.0012213
1382,0,0,0,0,0.0104051,0.0031754,0.0303636,0.0478097,0.0343232,0.0902007,0.0296277,0.0054214
1383,0,0,0,0,0.0060133,0.0000527,0.0109094,0.0161554,0.018467,0.0168891,0.0068024,0.0014528
1384,0,0,0,0,0.0110498,0.0080176,0.0130409,0.0106801,0.0200878,0.0105052,0.0038036,0.0004118
1385,0,0,0,0,0.030755,0.112699,0.0103012,0.0056741,0.006471,0.0019168,0.0023779,0.0002232
1386,0,0,0,0,0.0356911,0.0326012,0.0130384,0.0123,0.0100837,0.0018634,0.0037758,0.0002477
1387,0,0,0,0,0.0248773,0.0089026,0.02751,0.0595301,0.183412,0.0396666,0.0277081,0.0014915
1388,0,0,0,0,0.0172518,0.0062268,0.0252682,0.0456531,0.259042,0.0544316,0.0313508,0.0025141
1389,2.0833299,4.1666698,0,0,0.0385815,0.135516,0.0100136,0.0083454,0.0122371,0.0020439,0.0031792,0.0003336
1390,0,0,0,0,0.0298321,0.0466601,0.0088428,0.0069284,0.0062479,0.0019816,0.003034,0.0005677
1391,2.0833299,0,0,0,0.02988,0.0454804,0.0107503,0.0036849,0.0019258,0.000716,0.0019784,0.0003384
1392,2.0833299,2.0833299,0,0,0.0160634,0.0186134,0.0156997,0.0111653,0.0196375,0.0101369,0.0069478,0.0009229
1393,0,0,0,0,0.0210574,0.0352803,0.0109529,0.0031534,0.0014916,0.0007437,0.0015073,0.0002872
1394,0,0,0,0,0.0188644,0.0405605,0.0094285,0.0029764,0.0015501,0.0008886,0.0012442,0.0002824
1395,0,2.0833299,0,0,0.0179982,0.0291915,0.0089754,0.0055116,0.0025244,0.0015773,0.0017978,0.0004703
1396,2.0833299,2.0833299,0,0,0.0225832,0.0355453,0.0070435,0.0059134,0.0022239,0.0012725,0.001668,0.0004993
1397,0,4.1666698,0,0,0.0190248,0.0417958,0.0092897,0.0056786,0.0019552,0.0020171,0.0015354,0.0004055
1398,0,0,0,0,0.0179181,0.0433775,0.0074218,0.0078401,0.006278,0.0031343,0.0022344,0.000557
1399,0,0,0,0,0.024254,0.0480208,0.0079006,0.0088963,0.0046278,0.0017667,0.0022307,0.0004322
1400,0,0,0,0,0.0138222,0.0188375,0.012082,0.0150877,0.0143187,0.0136558,0.0065972,0.0016911
1401,4.1666698,4.1666698,0,4.1666698,0.0154204,0.01012,0.0101063,0.0312556,0.0204778,0.0118389,0.0100057,0
1402,0,0,0,0,0.0250271,0.030817,0.007999,0.0082281,0.003175,0.0019575,0.0025945,0.0009774
1403,0,0,0,0,0.0239578,0.0198739,0.0087882,0.0056379,0.0014335,0.0010264,0.0018696,0.0007215
1404,0,0,0,0,0.0229399,0.0569564,0.0086103,0.0055305,0.0062791,0.0029745,0.0030112,0.0009582
1405,0,0,0,0,0.0428484,0.0308123,0.0075756,0.0054666,0.0111765,0.002344,0.0038201,0.0005903
1406,0,0,0,0,0.0677802,0.0000292,0.004692,0.0034416,0.027329,0.0172396,0.0203071,0.0094248
1407,6.25,8.3333302,0,0,0.0398205,0.018,0.0098979,0.0039199,0.0132492,0.0032674,0.0063914,0.001783
1408,0,0,0,0,0.0264053,0.0680294,0.0060294,0.0031309,0.0025598,0.001572,0.0019998,0.0010393
1409,2.0833299,2.0833299,0,0,0.0187793,0.0852383,0.0056733,0.0028607,0.0045613,0.0038416,0.0016805,0.0010486
1410,0,0,0,0,0.0246441,0.069437,0.0051539,0.003394,0.0022556,0.0019471,0.0018104,0.0014492
1411,0,0,0,0,0.027501,0.0696996,0.0049637,0.0039045,0.0020521,0.00168,0.0018561,0.0015688
1412,2.0833299,6.25,0,0,0.022676,0.116644,0.0050503,0.0056699,0.0078434,0.0059013,0.002387,0.0019905
1413,0,0,0,0,0.0268137,0.0417627,0.0062146,0.0070757,0.0037988,0.0034955,0.003309,0.0021857
1414,2.0833299,2.0833299,0,0,0.0296745,0.0522097,0.005729,0.0051857,0.0024104,0.0013763,0.0019191,0.000925
1415,0,0,0,0,0.0309801,0.0569893,0.0063493,0.0060719,0.0027997,0.0012504,0.0021164,0.0008825
1416,0,0,0,0,0.0216968,0.0318631,0.0098292,0.0139879,0.013578,0.011195,0.006645,0.0023658
1417,0,0,0,0,0.147235,0.350394,0.012456,0.0098686,0.00379,0.0003646,0.0018766,0.0000358
1418,4.1666698,4.1666698,0,0,0.038484,0.0530937,0.0061711,0.0081837,0.0025668,0.0011118,0.001766,0.0004442
