FID,Count,Year,Used,ConBog,MarshGrass,Mixedwood,Opendec,BTrail_D,Edge_D,Road_D,Trail_D,Water_D,Ruggedness,Stream_D
551,2,2016,1,0,0,0,0,7.6821699,5.9191098,7.9188399,8.4275599,6.6982698,1,6.3404298
552,1,2016,1,0.0738255,0.0134228,0.0671141,0,7.5191598,5.2508898,7.8316302,8.3120699,6.6394501,1,5.3814301
553,1,2016,1,0,0.187919,0,0,6.8035102,4.51086,7.6020298,7.9538202,5.0367599,2,5.0172801
554,2,2016,1,0,0.38255,0,0,5.3619099,3.43399,7.4973402,7.41046,3.77107,1,6.7508898
555,3,2016,1,0,0,0,0,6.6635199,6.2005801,7.4815898,6.5099902,6.94803,1,7.0553298
556,1,2016,1,0,0.0067114,0,0,5.9687099,5.0910201,7.9411001,7.2733102,6.6493702,1,6.6955199
557,1,2016,1,0,0,0,0,6.55302,5.8378801,7.8084002,7.7892299,6.21521,1,6.0527101
558,1,2016,1,0,0.416107,0.0134228,0.241611,7.0756898,3.43399,7.7293301,7.5571699,5.7266598,2,4.45263
559,2,2016,1,0.0402685,0.684564,0.161074,0,0,4.1108699,7.9184198,6.8650398,4.6928701,3,6.3637099
560,1,2016,1,0,0.510067,0,0,9.04813,4.1108699,7.9658899,9.1348801,4.9064898,2,6.36904
561,3,2016,1,0,0.221477,0,0,9.2336197,3.77107,7.7279401,9.3047199,4.6928701,4,6.6700902
562,3,2016,1,0,0.328859,0,0,9.3437901,3.77107,7.3930202,9.4097004,4.5629802,0,5.0172801
563,0,2016,0,0,0.0738255,0,0,5.1985002,4.1108699,7.97118,9.4923697,6.1640301,2,5.4847999
564,0,2016,0,0,0,0.0134228,0,5.6919298,5.3814301,8.00208,9.4634304,5.8378801,1,5.5503201
565,0,2016,0,0,0.322148,0,0,6.46945,3.43399,8.0358295,9.4596004,5.1399398,0,4.1108699
566,0,2016,0,0,0,0,0,7.2326798,6.8490901,8.1166801,9.4463196,6.9966998,5,7.1422
567,0,2016,0,0,0.308725,0.0201342,0,7.4798698,3.77107,8.1959295,9.4400702,5.4357901,0,6.9719701
568,0,2016,0,0,0,0,0,7.3991299,6.14574,8.2917995,9.41399,7.2522802,2,5.7810798
569,0,2016,0,0,0,0.14094,0,7.2583499,5.5149899,8.2728796,9.3605604,7.1533499,2,5.9414201
570,0,2016,0,0,0,0.0067114,0,7.3516002,6.1202598,8.2620201,9.3502102,6.7702398,2,6.3460002
571,0,2016,0,0,0.208054,0,0,6.2415199,0,8.4649601,9.2460804,5.8378801,2,7.0862002
572,0,2016,0,0,0.261745,0,0,0,0,8.4333,9.0830898,5.2508898,5,5.5434499
573,0,2016,0,0,0,0,0,4.82586,5.2121201,8.4736404,9.0341797,6.2934198,0,5.5434499
574,0,2016,0,0,0,0,0,7.0899701,5.6970401,8.1254196,8.6377296,6.3130498,0,6.55302
575,0,2016,0,0,0.0268456,0,0,7.26896,5.0910201,8.0949097,8.5579395,6.08178,0,5.6546102
576,0,2016,0,0.0604027,0,0.0671141,0,7.4945698,5.4925199,7.8857098,8.31112,6.64329,2,5.4847999
577,0,2016,0,0,0.0469799,0,0,6.4947801,5.0172801,7.5919299,7.8500199,5.5570998,0,5.8378801
578,0,2016,0,0,0.0536913,0,0,5.5959301,4.7957902,7.3530798,7.7362499,5.9687099,2,6.7402902
579,0,2016,0,0,0,0,0,6.8023901,5.6919298,7.5336599,7.0097198,6.5806398,0,6.7877202
580,0,2016,0,0,0.449664,0,0,6.28722,0,7.3276901,5.6490402,5.0910201,1,6.7428098
581,0,2016,0,0,0.0134228,0,0,5.6919298,4.1108699,7.7692199,6.3174801,7.2364302,1,7.1365399
582,0,2016,0,0,0.328859,0.0201342,0,3.43399,3.43399,7.71842,7.6216302,5.3094902,2,5.1399398
583,0,2016,0,0,0,0,0,6.3145299,5.5959301,7.7993999,7.82477,5.9319801,0,5.7071099
584,0,2016,0,0.0671141,0,0.355705,0,7.2417698,5.8183298,7.4867101,7.5265198,6.6308999,2,6.1539502
585,0,2016,0,1,0,0,0,6.3305202,5.8183298,7.6890998,6.75701,7.2392201,1,5.9025402
586,0,2016,0,1,0,0,0,5.7810798,5.3814301,7.63694,6.4864802,7.3298202,1,5.5434499
587,0,2016,0,0.765101,0.214765,0.0201342,0,6.6245899,3.43399,7.9388099,5.4925199,6.75701,1,5.0172801
588,0,2016,0,0.201342,0.765101,0.033557,0,5.7071099,4.51086,7.87956,6.55302,6.0527101,2,5.7361498
589,0,2016,0,0.295302,0.0402685,0.442953,0,0,4.8542099,8.1150703,7.0482402,5.3619099,3,6.0576701
590,0,2016,0,0.563758,0.315436,0,0,6.9476099,0,8.0481701,7.5984201,4.82586,0,6.6605701
591,0,2016,0,0.671141,0.248322,0.0134228,0.0671141,7.7965899,4.1108699,7.9672499,8.0999098,6.2761798,1,6.2825198
592,0,2016,0,0.362416,0,0.0201342,0.0067114,8.3022003,5.4608898,7.7764802,8.4923401,6.4947801,2,6.3637099
593,0,2016,0,0,0,0,0,8.3789902,6.4047999,7.9014401,8.5472803,6.8445101,8,4.9064898
594,0,2016,0,0,0,0.0805369,0,8.6216297,5.2121201,7.85957,8.7556696,6.5823698,2,6.5149598
595,0,2016,0,0,0.154362,0,0,8.8758602,4.1108699,8.1110296,8.97579,4.82586,3,4.8542099
596,0,2016,0,0,0.456376,0,0,8.9313297,4.51086,8.0290403,9.02775,3.43399,0,5.6082301
597,0,2016,0,0,0.0872483,0,0,9.24687,3.43399,7.73873,9.3164701,5.7680202,2,6.32621
598,0,2016,0,0,0.14094,0,0,9.2825499,3.77107,7.5162301,9.3533096,6.1640301,1,6.29496
599,0,2016,0,0,0.557047,0,0,6.7979202,0,7.72294,7.9741802,4.5629802,2,3.43399
600,0,2016,0,0,0.0536913,0,0,6.12675,4.7957902,7.3429999,7.3228002,5.8923302,0,6.29496
601,0,2016,0,0,0,0,0,6.78829,5.8603802,7.5352001,6.69206,6.8913202,1,7.0075102
602,0,2016,0,0,0,0,0,6.12675,6.28722,7.2326798,5.7266598,6.5557599,1,6.6531301
603,0,2016,0,0,0,0,0,6.2934198,5.7853599,7.3338699,3.77107,6.14781,1,6.7371302
604,0,2016,0,0,0,0,0,5.0172801,5.4925199,7.6367302,5.6919298,6.4047999,1,6.5099902
605,0,2016,0,0,0.66443,0,0,4.2207098,4.2207098,7.6216302,4.2207098,6.8445101,1,7.0633101
606,0,2016,0,0,0,0,0,4.7957902,6.0349398,7.7933102,6.78369,7.1634402,1,7.03269
607,0,2016,0,0,0,0,0,5.7071099,5.6021199,7.92974,7.1861401,6.8062701,1,6.8378201
608,0,2016,0,0.0067114,0.879195,0.0201342,0,5.9059,4.6928701,7.8233299,7.4106202,6.2223601,0,6.0650301
609,0,2016,0,0,0,0.120805,0.161074,6.6700902,5.8923302,7.6834102,7.7581701,6.5029502,8,5.1700802
610,0,2016,0,0,0.436242,0.0268456,0.281879,7.1345401,3.43399,7.7069898,7.5552001,5.8021202,0,3.43399
611,0,2016,0,0.671141,0.0134228,0.255034,0,6.8913202,4.2207098,7.4091401,7.4569898,6.65835,1,5.9687099
612,0,2016,0,0.416107,0.583893,0,0,6.7151098,3.43399,7.5453601,7.2125301,6.8057199,0,3.43399
613,0,2016,0,1,0,0,0,6.6394501,5.5149899,7.6510901,6.9060001,7.0890298,0,5.8957601
614,0,2016,0,0.95302,0.0134228,0.0067114,0,6.0527101,5.0172801,7.6486402,6.0029202,7.4896698,1,5.4925199
615,0,2016,0,0.161074,0.221477,0.134228,0,6.5218301,3.77107,7.8233299,0,7.7100701,2,6.0527101
616,0,2016,0,0.0604027,0,0.369128,0,6.4998999,5.8183298,8.0219097,6.46945,7.6174002,13,6.12675
617,0,2016,0,0.0067114,0,0.295302,0,6.4288602,5.8888798,7.8548498,6.0576701,7.4285798,2,6.23809
618,0,2016,0,0.14094,0,0.328859,0,6.9925299,5.35186,7.9242902,4.1108699,7.1203198,15,5.8603802
619,0,2016,0,0.0201342,0.711409,0.127517,0,4.2207098,4.45263,8.0531101,6.7905798,4.9064898,1,6.0576701
620,0,2016,0,0,0.0067114,0.14094,0,5.9687099,3.43399,7.9927602,7.2326798,0,0,6.84092
621,0,2016,0,0.0067114,0.0067114,0.0536913,0,4.45263,5.0367599,8.0879498,7.1986299,6.0650301,7,6.0650301
622,0,2016,0,0.624161,0.33557,0.0201342,0,6.5295701,3.43399,8.0954905,7.4805899,6.2934198,1,6.7091098
623,0,2016,0,0.402685,0.0536913,0,0.107383,7.3950601,0,7.9937901,7.8409801,3.43399,1,7.0865202
624,0,2016,0,0.342282,0.657718,0,0,7.9545898,4.1108699,7.9133301,8.2224302,6.6758499,1,6.4035602
625,0,2016,0,0.362416,0.167785,0.0939597,0,8.0640602,4.5629802,7.9408102,8.3045998,6.7502699,2,5.8923302
626,0,2016,0,0,0,0,0,8.47223,6.5295701,7.8130598,8.6286802,6.9345498,7,5.35186
627,0,2016,0,0,0,0.0134228,0,8.5440598,5.7071099,7.9172902,8.6861296,6.84655,6,5.98037
628,0,2016,0,0,0.308725,0.0067114,0,8.7607498,4.51086,7.9633398,8.8805304,5.4608898,2,4.7957902
629,0,2016,0,0,0.483221,0,0,8.8206301,0,8.0828199,8.9275999,5.35186,3,5.4925199
630,0,2016,0,0,0.516779,0,0,9.0290699,3.43399,8.0067501,9.1167097,5.7853599,2,6.20612
631,0,2016,0,0,0.395973,0,0,9.1198997,3.43399,8.0628099,9.1983204,4.82586,0,7.1634402
632,0,2016,0,0,0.100671,0,0,9.1643696,4.82586,7.9040899,9.2413702,5.4608898,0,7.2522802
633,0,2016,0,0,0.255034,0,0,9.20261,4.2207098,7.8680201,9.2754698,5.0910201,4,6.8665099
634,0,2016,0,0,0.288591,0,0,9.3543901,0,7.33884,9.4197102,4.8542099,0,4.9064898
635,0,2016,0,0,0.0067114,0.0134228,0,6.42768,5.35186,7.9767299,9.4320002,5.9687099,2,6.6237998
636,0,2016,0,0,0,0,0,5.5503201,5.3909101,7.9338698,9.4643402,6.42768,3,6.2363701
637,0,2016,0,0,0,0.0201342,0,4.8542099,5.6919298,7.9019299,9.4979296,6.7459302,2,5.0172801
638,0,2016,0,0,0.107383,0.0201342,0,4.1108699,0,7.9172902,9.4861002,6.9955602,4,3.43399
639,0,2016,0,0.154362,0,0.711409,0,4.9064898,5.4608898,7.96383,9.4718304,6.6332502,1,5.7680202
640,0,2016,0,0,0,0,0,6.9579,5.4357901,8.13204,9.4423504,6.1310301,1,6.20612
641,0,2016,0,0,0,0,0,7.1720099,6.19311,8.1643896,9.4309502,6.45961,2,6.7905798
642,0,2016,0,0,0,0,0,6.9611502,6.3808098,8.2371502,9.4177303,7.00418,5,7.3569498
643,0,2016,0,0,0,0,0,7.0227699,5.5434499,8.2940197,9.4112997,6.6700902,2,7.3606
644,0,2016,0,0,0.208054,0.0469799,0,7.3930202,3.43399,8.2217503,9.4331398,7.24933,8,4.51086
645,0,2016,0,0.0201342,0.0738255,0.348993,0,7.1788702,4.45263,8.2631903,9.4003401,7.43536,8,4.9064898
646,0,2016,0,0,0,0,0,7.01302,5.8378801,8.3186703,9.3683205,7.3875299,1,5.8183298
647,0,2016,0,0,0,0,0,7.1339598,5.6021199,8.3308096,9.316,6.2632599,2,6.8776398
648,0,2016,0,0,0.375839,0,0,4.2207098,3.77107,8.4890203,9.2053299,4.45263,0,6.9438601
649,0,2016,0,0,0.456376,0,0,4.9064898,0,8.4687901,9.17062,3.77107,1,6.8684602
650,0,2016,0,0,0.194631,0,0,3.77107,4.7957902,8.5171604,9.1209497,5.3814301,2,6.6409898
651,0,2016,0,0,0.731544,0,0,6.1855202,3.43399,8.4252996,8.9909697,6.2432299,4,4.2207098
652,0,2016,0,0.0067114,0.187919,0.0268456,0,5.9537301,4.5629802,8.5049,8.9348402,5.9319801,9,5.0172801
653,0,2016,0,0,0.38255,0,0,5.7071099,3.43399,8.3811703,8.8294697,7.112,5,4.7957902
654,0,2016,0,0,0,0,0,6.6635199,6.23809,8.2305803,8.6988897,6.6394501,1,6.35289
655,0,2016,0,0.0134228,0,0.0134228,0,7.6792898,6.1640301,7.9252901,8.4032001,6.5806398,1,6.35289
656,0,2016,0,0,0.0201342,0,0,7.4422102,5.0172801,7.7086201,8.2355003,5.8957601,2,5.1700802
657,3,2016,1,0,0,0.0536913,0,5.8183298,5.3619099,8.0745096,9.4582996,6.5710101,4,5.3619099
658,1,2016,1,0,0,0,0,6.9492698,5.71207,8.3274603,9.4001904,6.6531301,1,7.3257399
659,2,2016,1,0,0,0,0,7.37848,5.3094902,8.3143396,9.3977404,6.8439999,2,5.8923302
660,3,2016,1,0,0.14094,0.0536913,0,7.4058199,4.1108699,8.3240805,9.3963604,7.1863999,3,4.1108699
661,1,2016,1,0,0,0,0,7.1305099,6.41817,8.3986301,9.3777199,6.8800201,4,3.43399
662,1,2016,1,0,0,0.0469799,0,6.8684602,5.8183298,8.3575602,9.35184,7.2844601,0,5.8183298
663,2,2016,1,0,0,0,0,6.9860301,6.0029202,8.3294296,9.3592901,7.3298202,1,6.0001602
664,3,2016,1,0,0.194631,0,0,6.3948398,0,8.4883499,9.2442703,5.8378801,2,7.2066202
665,2,2016,1,0,0.241611,0,0,3.43399,3.77107,8.5995598,9.1247301,5.0367599,1,6.77496
666,1,2016,1,0,0.241611,0,0,6.19311,4.1108699,8.5543299,8.9136896,5.9319801,3,4.51086
667,1,2016,1,0,0,0.0067114,0,5.4357901,5.35186,8.4742298,8.8225498,6.5815101,1,5.4357901
668,1,2016,1,0,0.409396,0,0,7.3037901,0,8.1200304,8.5332499,5.6970401,2,4.51086
669,1,2016,1,0,0,0,0,7.3134899,5.6021199,8.03512,8.2555904,5.71207,1,4.82586
670,2,2016,1,0,0.590604,0,0,6.4769702,0,7.7395802,7.9029198,4.2207098,1,5.1700802
671,1,2016,1,0,0.114094,0,0,6.20612,4.6928701,7.5799899,5.9687099,5.8062201,1,6.6117301
672,1,2016,1,0,0.0067114,0.0201342,0,6.4573898,5.0367599,7.9534302,7.6212001,6.10252,2,6.1855202
673,1,2016,1,0,0.516779,0.214765,0,6.4947801,3.43399,8.2434101,7.3245602,6.5295701,0,6.5099902
674,2,2016,1,0,0.0604027,0,0,8.8046703,4.9064898,8.1613503,8.9100304,5.7810798,3,6.0527101
675,2,2016,1,0,0.134228,0,0,8.9658499,4.6928701,8.2144804,9.0570498,0,0,6.1758699
676,0,2016,0,0,0.0939597,0.248322,0,5.4608898,4.45263,8.1744604,9.4179001,6.23809,1,5.0172801
677,0,2016,0,0,0.033557,0,0,6.4109201,5.0172801,8.1958599,9.4134598,5.8021202,0,5.8923302
678,0,2016,0,0,0,0,0,6.6955199,6.6214099,8.2749004,9.39851,6.7720098,2,6.9575
679,0,2016,0,0,0.033557,0,0,7.1238399,4.9064898,8.3471899,9.3912601,6.5823698,2,6.8035102
680,0,2016,0,0,0,0,0,7.34582,5.4608898,8.3227301,9.3952904,6.7934198,1,6.1778102
681,0,2016,0,0,0,0,0,6.7402902,5.98037,8.4114304,9.3220596,7.0100899,1,6.27777
682,0,2016,0,0,0,0,0,6.9149599,5.7071099,8.3986301,9.3099899,6.8561301,1,6.8561301
683,0,2016,0,0,0.0671141,0,0,5.8957601,5.0172801,8.5544796,9.0714397,5.6546102,0,6.1289001
684,0,2016,0,0,0.516779,0,0,5.6970401,4.51086,8.5914001,9.0212202,3.43399,0,0
685,0,2016,0,0,0.362416,0.0201342,0,5.2508898,4.45263,8.4959803,8.8814898,6.5237799,7,5.0172801
686,0,2016,0,0,0.268456,0,0,6.9289699,3.43399,8.2441597,8.6187,5.0172801,1,6.1835999
687,0,2016,0,0,0.456376,0.0268456,0,7.2389898,4.1108699,8.2305803,8.54107,4.2207098,2,5.5503201
688,0,2016,0,0,0.033557,0,0,7.34657,5.1985002,8.0795898,8.2831602,5.4357901,2,5.5570998
689,0,2016,0,0,0.543624,0,0,5.7071099,4.51086,7.8284998,7.7764802,3.43399,1,6.36904
690,0,2016,0,0,0.342282,0,0,5.4357901,0,7.6626601,7.6213002,4.51086,0,6.7170901
691,0,2016,0,0,0,0,0,5.9687099,5.4357901,7.6532202,5.7810798,6.3305202,1,6.6051698
692,0,2016,0,0,0.234899,0,0,5.3094902,3.43399,7.5960398,6.0001602,5.9319801,1,6.4047999
693,0,2016,0,0,0,0,0,4.2207098,6.27777,7.9913702,6.3833899,6.79285,3,6.8171902
694,0,2016,0,0,0.0134228,0,0,6.44731,5.0172801,7.9299798,7.6501698,6.0650301,1,6.1310301
695,0,2016,0,0.194631,0.315436,0.154362,0,7.4622102,0,7.7720299,7.2449899,5.4847999,4,5.3094902
696,0,2016,0,0.543624,0,0.42953,0,6.8123102,5.6082301,7.8780098,5.7680202,7.5708699,1,6.5840902
697,0,2016,0,0.0067114,0,0.0201342,0,6.6493702,5.6261301,8.0067501,6.1289001,7.6659298,12,3.77107
698,0,2016,0,0,0,0.114094,0.302013,6.8927202,6.0349398,8.13204,0,6.9802198,3,0
699,0,2016,0,0.583893,0.248322,0.114094,0.0536913,6.2346401,0,8.0789003,6.1114702,6.3910499,0,3.77107
700,0,2016,0,0.0671141,0.241611,0.395973,0,6.60185,4.1108699,8.2075396,7.3945498,6.3130498,1,6.6635199
701,0,2016,0,0.778524,0.0134228,0.147651,0.0134228,7.0711699,5.0172801,8.0995398,7.65484,5.2121201,2,7.0949502
702,0,2016,0,0,0,0.0134228,0,7.7586598,6.2825198,8.1560001,8.0419197,6.80406,13,5.6021199
703,0,2016,0,0,0,0.0134228,0,8.2795496,6.28722,7.9980798,8.4595003,6.7091098,12,6.4047999
704,0,2016,0,0,0.0201342,0.033557,0,8.6115999,5.1399398,8.0655699,8.73839,6.2432299,5,5.8378801
705,0,2016,0,0,0,0,0,8.9269104,5.5434499,8.2059298,9.01859,0,0,6.0956998
706,0,2016,0,0,0.187919,0,0,9.0721998,4.5629802,8.1199903,9.1565199,0,0,6.7842698
707,0,2016,0,0,0.187919,0,0.0067114,9.2448502,4.1108699,7.89921,9.3114901,6.0138202,6,6.2363701
708,0,2016,0,0,0.463087,0,0,9.2794199,4.5629802,7.75702,9.3476,0,0,4.1108699
709,0,2016,0,0,0,0,0,9.3859301,5.6546102,7.1953502,9.4477596,5.9687099,2,5.6919298
710,0,2016,0,0,0.147651,0,0,4.7957902,4.1108699,7.56497,7.4412799,5.3094902,1,6.9060001
711,0,2016,0,0,0.14094,0,0,6.2934198,4.51086,7.6691799,7.14079,6.2005801,0,7.04001
712,0,2016,0,0,0,0,0,6.0375199,5.6970401,7.5839601,5.9476099,6.6493702,1,7.17834
713,0,2016,0,0,0,0,0,0,5.7071099,7.6644502,0,6.6671801,0,7.0159302
714,0,2016,0,0,0,0,0,4.1108699,5.9687099,7.81394,4.51086,6.9542198,1,6.5237799
715,0,2016,0,0,0,0,0,3.77107,5.9945798,8.0029402,6.8230901,6.7091098,0,7.0549898
716,0,2016,0,0,0,0,0,6.5390801,5.8021202,8.0031404,7.4448299,6.4906502,1,6.4906502
717,0,2016,0,0,0,0,0,7.0274,5.4608898,7.9051299,7.5969501,5.8301501,1,5.9687099
718,0,2016,0,0.38255,0.604027,0.0134228,0,7.2354999,4.1108699,7.71913,7.0899701,6.2825198,0,5.5503201
719,0,2016,0,0.832215,0.167785,0,0,7.1825199,4.2207098,7.8207302,6.7091098,6.7446799,1,3.43399
720,0,2016,0,0.651007,0.0872483,0.14094,0,6.77496,5.0172801,7.8698602,5.1985002,7.6475101,0,6.5419002
721,0,2016,0,0,0.187919,0,0,7.0633101,4.51086,8.0031404,5.3619099,7.5818601,6,6.0029202
722,0,2016,0,0,0,0.0201342,0,6.9237599,5.7361498,8.0606604,6.4047999,7.4664998,5,6.55302
723,0,2016,0,0,0,0,0,7.1720099,6.2483101,8.1206303,5.9687099,7.2326798,10,5.9687099
724,0,2016,0,0.838926,0.0402685,0.120805,0,5.3094902,5.1985002,8.15763,6.75701,5.8021202,1,5.8378801
725,0,2016,0,0,0.0939597,0.228188,0.0201342,5.4357901,4.51086,8.2541304,6.6214099,6.6948299,3,4.2207098
726,0,2016,0,0.181208,0.114094,0.47651,0,5.3619099,3.43399,8.1772003,7.1200199,6.7720098,4,6.2363701
727,0,2016,0,0.134228,0.194631,0.0268456,0,5.9537301,4.2207098,8.2398796,7.1845899,6.6214099,1,6.29496
728,0,2016,0,0,0,0,0,7.3140898,5.7853599,8.1743498,7.7394099,6.3174801,7,7.01302
729,0,2016,0,0.355705,0.181208,0.0872483,0,7.5987601,4.1108699,8.0392599,7.9562502,6.14781,1,6.5823698
730,0,2016,0,0,0,0.0268456,0.134228,7.91537,5.7853599,8.1024799,8.1690302,7.02598,6,4.1108699
731,0,2016,0,0,0,0.0134228,0,8.0459099,6.2632599,8.1291504,8.2680397,7.0798602,25,4.5629802
732,0,2016,0,0,0,0,0.0738255,8.1697903,5.9716501,7.9851499,8.3800802,6.9675899,2,6.0001602
733,0,2016,0,0,0,0.100671,0,8.4586496,5.4925199,8.0295601,8.6062899,6.4906502,20,4.8542099
734,0,2016,0,0,0.0738255,0,0,8.6867399,4.51086,8.0377998,8.8119001,4.6928701,1,6.4288602
735,0,2016,0,0,0.154362,0,0,8.7536201,3.43399,8.13972,8.8674803,3.43399,0,6.1640301
736,0,2016,0,0,0.281879,0,0,8.9783001,4.7957902,8.1290398,9.0673599,0,0,5.3094902
737,0,2016,0,0,0,0,0,9.0254402,5.5434499,8.1890001,9.1088305,5.7810798,3,6.45961
738,0,2016,0,0,0.0134228,0,0,9.1606102,5.1399398,8.0529804,9.2343798,5.98037,1,7.1631699
739,0,2016,0,0,0.228188,0,0,9.2004099,3.43399,8.02075,9.2700701,5.0172801,1,6.8378201
740,0,2016,0,0,0.315436,0,0,9.3183098,3.43399,7.6041598,9.38202,5.0367599,3,3.77107
741,0,2016,0,0,0.0469799,0,0,9.3520899,4.8542099,7.3569498,9.4150696,5.4608898,2,6.08178
742,0,2016,0,0,0.577181,0.0134228,0,6.1114702,3.43399,8.1491699,9.4273596,5.6490402,1,5.6919298
743,0,2016,0,0,0.604027,0.0067114,0,4.1108699,4.1108699,8.1207895,9.4602098,4.5629802,1,0
744,0,2016,0,0,0.0268456,0.033557,0,5.6261301,4.9064898,8.1023502,9.4553499,6.3070898,2,5.3619099
745,0,2016,0,0,0.0536913,0.0067114,0,5.9945798,4.1108699,8.1142998,9.4425697,6.80406,5,4.2207098
746,0,2016,0,0.0402685,0.107383,0.134228,0,4.6928701,0,8.1491699,9.4272203,6.7945499,3,0
747,0,2016,0,0,0.355705,0,0,6.6409898,3.43399,8.2746401,9.3950195,5.1700802,1,6.0001602
748,0,2016,0,0,0,0,0,7.0656099,5.5503201,8.3374596,9.4033604,6.4109201,1,7.1655998
749,0,2016,0,0,0.38255,0,0,7.3935299,0,8.3141203,9.3980398,7.0506101,1,4.45263
750,0,2016,0,0,0.0268456,0.0536913,0,7.4266701,5.1985002,8.3338099,9.3968801,7.1566401,3,5.1700802
751,0,2016,0,0,0,0,0,7.0274,5.9414201,8.3712397,9.3902903,7.0560002,2,4.8542099
752,0,2016,0,0.0536913,0,0.114094,0,6.6237998,5.2508898,8.4068098,9.3631496,7.0998802,4,5.2121201
753,0,2016,0,0,0.0134228,0,0,6.7151098,5.0910201,8.4559498,9.2737598,6.4288602,1,7.1698799
754,0,2016,0,0,0.114094,0,0,6.8257599,3.43399,8.4431496,9.2676296,6.2632599,1,7.2793398
755,0,2016,0,0,0.489933,0,0,4.5629802,4.1108699,8.5850697,9.1920099,4.2207098,1,7.3721199
756,0,2016,0,0,0.127517,0,0,4.7957902,4.7957902,8.5818996,9.1596098,5.5149899,1,7.0915298
757,0,2016,0,0,0.516779,0,0,5.2631798,3.77107,8.6278296,9.10919,5.1700802,1,6.6613102
758,0,2016,0,0,0.275168,0,0,4.5629802,0,8.5488901,8.9786596,4.6928701,2,4.5629802
759,0,2016,0,0,0.0939597,0,0,5.0172801,4.82586,8.4565001,8.8158197,6.7044001,3,5.0367599
760,0,2016,0,0,0.463087,0,0,5.5570998,3.43399,8.3559904,8.7632198,6.9145198,10,5.0367599
761,0,2016,0,0,0.208054,0,0,6.4035602,4.6928701,8.3330297,8.6841602,6.2363701,2,5.2631798
762,0,2016,0,0,0.295302,0.0067114,0,7.50107,3.43399,8.0620098,8.4733105,6.2648902,1,4.82586
763,0,2016,0,0,0.147651,0.0134228,0,7.5724201,4.1108699,8.1035099,8.3781605,4.7957902,2,5.0910201
764,0,2016,0,0,0,0,0,7.1693501,5.2631798,7.9421201,8.1877499,6.3948398,0,5.0172801
765,0,2016,0,0,0.033557,0,0,6.92767,4.9064898,7.8917799,8.0785103,5.7071099,1,5.4925199
766,2,2016,1,0.0067114,0.530201,0.0872483,0,6.0029202,0,8.2541304,9.4278898,5.0367599,2,4.1108699
767,1,2016,1,0,0,0.0067114,0,5.9319801,6.3637099,8.48318,9.3362303,7.0711699,4,6.7044001
768,1,2016,1,0,0,0.033557,0,6.7648702,5.71207,8.4828901,9.3335304,7.0633101,1,6.6409898
769,1,2016,1,0,0.100671,0,0,6.8367801,4.2207098,8.4970303,9.3321505,6.5218301,1,5.6261301
770,1,2016,1,0,0,0,0,7.1261702,5.3814301,8.4274597,9.3583298,6.82096,1,5.8923302
771,2,2016,1,0.0134228,0,0.275168,0,6.1136799,5.35186,8.4692001,9.3182001,7.1390901,1,5.3909101
772,2,2016,1,0,0.436242,0,0,5.6082301,0,8.5680504,9.2253904,4.1108699,1,7.2520499
773,2,2016,1,0,0.677852,0.0067114,0,6.8954902,0,8.3280096,8.62257,5.7680202,2,5.9945798
774,1,2016,1,0,0.610738,0,0,7.34657,3.43399,8.2596998,8.5130997,5.5570998,7,5.1700802
775,1,2016,1,0,0.120805,0.033557,0,7.59547,3.43399,8.1780901,8.3900995,3.77107,10,5.0910201
776,2,2016,1,0,0.0067114,0,0,5.71207,4.8542099,7.9201498,5.7810798,7.02598,4,4.2207098
777,1,2016,1,0,0,0,0,6.1855202,5.8923302,8.2266998,7.4092999,6.2363701,2,7.04001
778,1,2016,1,0,0,0.0268456,0,7.3228002,5.7071099,8.25704,6.9871802,7.1339598,1,5.35186
779,1,2016,1,0.167785,0.114094,0.194631,0.261745,5.0172801,4.7957902,8.3622198,5.8378801,7.0747299,1,5.2121201
780,1,2016,1,0,0,0,0,7.1422,5.9025402,8.2425404,7.6199002,6.3808098,5,6.80406
781,2,2016,1,0,0.0067114,0.0067114,0,7.2068701,5.2508898,8.3165998,7.59547,5.7361498,14,6.4484401
782,1,2016,1,0,0,0,0,7.8130598,6.4288602,8.25595,8.0619602,6.56389,5,5.4608898
783,2,2016,1,0,0.0268456,0.174497,0,8.6001196,5.0172801,8.1697903,8.7225504,6.5892301,17,4.8542099
784,1,2016,1,0,0.436242,0,0,8.8095198,0,8.3027296,8.9074898,5.3619099,0,6.21521
785,1,2016,1,0,0,0,0,9.1760902,5.5959301,8.1091204,9.2484398,6.2632599,1,7.1191401
786,0,2016,0,0,0.711409,0,0,5.7500601,3.77107,8.1572199,9.4577799,4.82586,1,5.7071099
787,0,2016,0,0,0.174497,0.0134228,0,5.3094902,0,8.3379498,9.3652897,5.1985002,1,5.1700802
788,0,2016,0,0,0,0.0805369,0,5.6261301,6.3404298,8.4129601,9.3483896,6.68648,4,6.42414
789,0,2016,0,0,0.0201342,0.0067114,0,6.6671801,4.5629802,8.47896,9.3399496,7.08145,1,6.9871802
790,0,2016,0,0,0,0.0134228,0,6.8699198,5.4608898,8.4586496,9.3441401,7.1928101,2,6.5840902
791,0,2016,0,0.0134228,0,0.120805,0,7.1511402,6.0576701,8.4318504,9.3640203,6.6989498,3,3.43399
792,0,2016,0,0,0.0671141,0,0,5.5959301,4.6928701,8.5339298,9.2832804,6.81881,1,6.1778102
